LAMMPS data file via write_data, version 29 Aug 2024, timestep = 10000, units = metal

3888 atoms
4 atom types

0 33.121146 xlo xhi
0 34.132362 ylo yhi
0 51.154578 zlo zhi
2.5626 13.39074 4.852116 xy xz yz

Masses

1 85.4678
2 6.941
3 28.0855
4 15.9994

Atoms # charge

2333 4 -1.1975 26.061105174297293 2.374756675335474 0.4303177402790972 0 1 1
378 1 0.82 8.380343798476085 2.043756375109205 3.8234348713869193 0 0 1
983 2 0.525 4.3723685753063695 7.864072109123524 7.56350447204607 1 0 0
2435 4 -1.1975 4.268484796898734 6.513553736915765 4.2659757269437435 0 0 1
3349 4 -1.1975 12.588667266715154 6.288803673540395 0.4956279954700627 1 0 0
2048 3 2.1 9.643087067184052 5.776554778868418 2.1847686560455397 0 1 0
2948 4 -1.1975 20.442451371182955 14.874405152151732 0.7859588800765948 1 1 0
3449 4 -1.1975 31.142838970017024 14.71262872036926 10.99481187609113 0 1 1
2876 4 -1.1975 21.663620941619826 6.310010480273324 4.847802658031879 0 1 0
2273 4 -1.1975 6.554306361712928 1.479844974630316 2.3169280105179166 1 0 1
424 1 0.82 9.282460472098462 13.797591860470172 9.48483325992481 1 1 0
1371 2 0.525 12.835875499242938 5.939694776886065 11.115799866547889 0 0 0
3051 4 -1.1975 10.174901245091469 4.534922344327541 12.958802531264217 0 1 0
3202 4 -1.1975 6.0117334059621825 7.5743371923242195 5.587345420383855 1 1 0
1232 2 0.525 29.031182157530626 10.068324172746848 4.920964210411388 -1 0 0
2199 4 -1.1975 7.947897766865007 15.240828991816668 2.366158393448552 0 1 0
3856 4 -1.1975 5.629008245504117 15.680810747557405 7.583979420868437 1 0 0
3245 4 -1.1975 31.54840147385566 10.410679810761893 0.9470532936613355 -1 0 1
3558 4 -1.1975 28.060599555156784 1.9872441851715907 8.906393259136834 -1 1 1
3810 4 -1.1975 33.29211538584671 12.933364896545095 4.103901489873867 0 0 1
2397 4 -1.1975 28.20727628195116 1.5562840749247107 13.614296309345338 -1 1 0
2901 4 -1.1975 24.766850037696674 14.609250406901012 14.653427372737275 0 1 0
1265 2 0.525 8.942929088174926 10.309019724355673 0.5759426418969884 0 0 1
1845 3 2.1 31.03748513038962 9.569348889609527 8.177158362013738 0 0 0
2653 4 -1.1975 9.428350157404289 6.84655386372321 11.601011605065985 0 1 0
869 2 0.525 32.67766541020369 3.604083663642836 1.646625687256533 0 0 1
2708 4 -1.1975 6.408881579592092 10.68371835118896 1.7122517131966501 1 0 0
83 1 0.82 3.5680213863054626 2.102385399976622 4.321416696679814 0 0 1
3693 4 -1.1975 10.215177773803246 1.4333141472789945 12.584569789501645 0 1 0
2767 4 -1.1975 21.97630060947592 9.933704237673425 10.565419009340218 0 1 0
2046 3 2.1 15.95050694653572 5.353636227163996 11.046267501045328 0 1 1
884 2 0.525 4.55965209836871 10.437717997436911 6.005909171245203 0 0 0
2714 4 -1.1975 17.70444767958583 2.744996878791973 12.111972876737838 0 0 0
1436 2 0.525 6.733443622697162 2.9034322053307875 5.519660653147894 1 0 0
3524 4 -1.1975 7.344087138773786 4.385643538815015 2.393970845700357 0 1 0
284 1 0.82 31.362589682542005 8.9589503017107 4.7687756351161426 -1 1 0
18 1 0.82 35.19363094460908 6.217626359475511 10.989751608872792 -1 0 1
1274 2 0.525 8.332198126581359 5.158566188714768 6.946058763925228 1 0 0
2107 3 2.1 4.905223110929908 4.015965567357354 2.583469009955205 1 0 0
2069 3 2.1 2.7806834422611417 9.58562511473936 7.647221257706233 0 0 1
596 1 0.82 30.499388445553638 11.90245001591994 4.012094272633518 0 1 0
3438 4 -1.1975 2.5146436620387003 2.8847605101608247 6.808023570281554 1 1 1
3656 4 -1.1975 18.14172905992547 8.915982429813136 0.25126776698734526 1 1 0
746 1 0.82 3.0825683003716295 6.607688167576038 2.1030211597752313 1 0 0
80 1 0.82 14.49497657938719 2.2753780380614206 2.9826128746492104 0 0 0
2822 4 -1.1975 11.771229923431063 6.848692101585227 3.001885092043361 0 0 0
2658 4 -1.1975 15.210711581539114 9.694048145388447 5.894863978884561 0 1 1
1172 2 0.525 16.27644072970708 2.9003750444921335 4.002380574121123 0 1 0
2186 4 -1.1975 8.763753734804451 14.940961780459146 0.2107002090259701 0 1 0
936 2 0.525 11.486422580468995 5.886680828265896 5.83674186302963 0 1 1
2312 4 -1.1975 34.36705239670112 17.172888683181164 1.1551203513575792 0 0 0
1086 2 0.525 21.05709728105789 3.834183274988555 3.0220134991799985 -1 0 1
2812 4 -1.1975 20.060231280739625 6.49304767541068 1.7834061112889452 0 0 0
3007 4 -1.1975 21.18399496240309 5.2627739891380765 8.647809375082113 1 1 0
816 1 0.82 8.496412537455196 2.68263554747888 13.366847953007188 1 0 1
1646 2 0.525 17.423478033671614 5.9165364590901355 7.0712629322188025 0 1 0
1943 3 2.1 8.083863261618328 10.404788424920289 2.9804611743491747 1 1 0
639 1 0.82 20.834551163383296 2.4289049855327116 16.689053816206055 1 1 0
2682 4 -1.1975 16.122822759263464 3.1671325161987096 15.413343810040198 0 0 1
584 1 0.82 13.853585618858943 6.4702576034348285 2.3930899364718132 0 1 0
1655 2 0.525 6.002204097694954 8.961594212025474 8.737113746806875 0 1 1
2309 4 -1.1975 17.735218010845244 6.396956464019271 0.7587400017889491 0 0 1
3573 4 -1.1975 17.897863090148622 3.0799181222976855 5.835347595001386 0 1 0
3540 4 -1.1975 21.297595982384014 7.951938961714825 3.393980873087634 0 0 1
1454 2 0.525 19.702387788922945 6.148640147116757 7.374863662038828 1 0 0
