Generated by pymatgen.io.lammps.data.LammpsData

3456  atoms

   4  atom types

0.000000 29.874618  xlo xhi
0.000000 32.790958  ylo yhi
0.000000 37.714862  zlo zhi

Masses

1   6.9410
2  24.3050
3  72.6400
4  15.9994

Atoms

1     1  0.5250  2.492721  4.549691  1.577239
2     1  0.5250  2.492721  4.549691  7.863049
3     1  0.5250  2.492721  4.549691 14.148859
4     1  0.5250  2.492721  4.549691 20.434670
5     1  0.5250  2.492721  4.549691 26.720480
6     1  0.5250  2.492721  4.549691 33.006291
7     1  0.5250  2.492721 10.014851  1.577239
8     1  0.5250  2.492721 10.014851  7.863049
9     1  0.5250  2.492721 10.014851 14.148859
10    1  0.5250  2.492721 10.014851 20.434670
11    1  0.5250  2.492721 10.014851 26.720480
12    1  0.5250  2.492721 10.014851 33.006291
13    1  0.5250  2.492721 15.480010  1.577239
14    1  0.5250  2.492721 15.480010  7.863049
15    1  0.5250  2.492721 15.480010 14.148859
16    1  0.5250  2.492721 15.480010 20.434670
17    1  0.5250  2.492721 15.480010 26.720480
18    1  0.5250  2.492721 15.480010 33.006291
19    1  0.5250  2.492721 20.945170  1.577239
20    1  0.5250  2.492721 20.945170  7.863049
21    1  0.5250  2.492721 20.945170 14.148859
22    1  0.5250  2.492721 20.945170 20.434670
23    1  0.5250  2.492721 20.945170 26.720480
24    1  0.5250  2.492721 20.945170 33.006291
25    1  0.5250  2.492721 26.410330  1.577239
26    1  0.5250  2.492721 26.410330  7.863049
27    1  0.5250  2.492721 26.410330 14.148859
28    1  0.5250  2.492721 26.410330 20.434670
29    1  0.5250  2.492721 26.410330 26.720480
30    1  0.5250  2.492721 26.410330 33.006291
31    1  0.5250  2.492721 31.875489  1.577239
32    1  0.5250  2.492721 31.875489  7.863049
33    1  0.5250  2.492721 31.875489 14.148859
34    1  0.5250  2.492721 31.875489 20.434670
35    1  0.5250  2.492721 31.875489 26.720480
36    1  0.5250  2.492721 31.875489 33.006291
37    1  0.5250  7.471824  4.549691  1.577239
38    1  0.5250  7.471824  4.549691  7.863049
39    1  0.5250  7.471824  4.549691 14.148859
40    1  0.5250  7.471824  4.549691 20.434670
41    1  0.5250  7.471824  4.549691 26.720480
42    1  0.5250  7.471824  4.549691 33.006291
43    1  0.5250  7.471824 10.014851  1.577239
44    1  0.5250  7.471824 10.014851  7.863049
45    1  0.5250  7.471824 10.014851 14.148859
46    1  0.5250  7.471824 10.014851 20.434670
47    1  0.5250  7.471824 10.014851 26.720480
48    1  0.5250  7.471824 10.014851 33.006291
49    1  0.5250  7.471824 15.480010  1.577239
50    1  0.5250  7.471824 15.480010  7.863049
51    1  0.5250  7.471824 15.480010 14.148859
52    1  0.5250  7.471824 15.480010 20.434670
53    1  0.5250  7.471824 15.480010 26.720480
54    1  0.5250  7.471824 15.480010 33.006291
55    1  0.5250  7.471824 20.945170  1.577239
56    1  0.5250  7.471824 20.945170  7.863049
57    1  0.5250  7.471824 20.945170 14.148859
58    1  0.5250  7.471824 20.945170 20.434670
59    1  0.5250  7.471824 20.945170 26.720480
60    1  0.5250  7.471824 20.945170 33.006291
61    1  0.5250  7.471824 26.410330  1.577239
62    1  0.5250  7.471824 26.410330  7.863049
